,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd
29755,U001,0200726979,BJ'S  in,,2020.0,1930630069.0,2020-03-09,2020-03-24,2020-03-09,NAA8,1160.69
29756,U001,0200769623,WAL-MAR in,,2020.0,1930715009.0,2020-03-29,2020-04-13,2020-03-29,NAH4,4272.86
29757,U001,0200707822,PUBLI us,,2020.0,1930833074.0,2020-04-26,2020-05-11,2020-04-26,NAA8,49116.55
29759,U001,0200769623,WAL-MAR trust,,2020.0,1930852442.0,2020-05-03,2020-05-18,2020-05-03,NAH4,47292.57
29761,CA02,0140104440,SO systems,,2020.0,2960619797.0,2020-03-15,2020-03-28,2020-03-18,CA10,90576.745
29769,U001,0200706844,WINC us,,2020.0,1930875667.0,2020-05-07,2020-05-22,2020-05-07,NAA8,2037.58
29771,U001,0200418007,AM co,,2020.0,1930581062.0,2020-03-04,2020-05-08,2020-03-04,NAGD,1646.4
29783,U001,0100043949,HOME R corp,,2020.0,1930631841.0,2020-03-18,2020-04-02,2020-03-18,NAA8,16992.76
29803,U001,0100031704,DELHAIZE ,,2020.0,1930744075.0,2020-04-03,2020-04-18,2020-04-03,NAA8,106516.92
29805,U001,0200762301,C&S WH llc,,2020.0,1930583660.0,2020-03-02,2020-03-17,2020-03-02,NAC6,50934.2
29808,U001,0200718130,SYSCO F in,,2020.0,1930665059.0,2020-03-17,2020-04-01,2020-03-17,NAA8,45751.5
29816,U001,0200707822,PUBLI corp,,2020.0,1930724804.0,2020-04-03,2020-04-18,2020-04-03,NAA8,7697.86
29848,U001,0200769623,WAL-MAR corp,,2020.0,1930647088.0,2020-03-13,2020-03-28,2020-03-13,NAH4,15821.8
29850,U001,0200749782,KROG foundation,,2020.0,1930716219.0,2020-03-29,2020-04-13,2020-03-29,NAA8,55672.73
29854,CA02,0140104429,COSTCO systems,,2020.0,2960628350.0,2020-04-18,2020-05-07,2020-04-27,CA10,51472.12
29857,U001,0200726979,BJ'S  systems,,2020.0,1930577939.0,2020-02-28,2020-03-14,2020-02-28,NAA8,233.65
29870,U001,0200772595,SAFEW corp,,2020.0,1930732044.0,2020-04-03,2020-04-18,2020-04-03,NAA8,31277.0
29875,U001,0100031704,DELHAIZE foundation,,2020.0,1930673790.0,2020-03-19,2020-04-03,2020-03-19,NAA8,85743.32
29878,U001,0200780383,MEIJ llc,,2020.0,1930577509.0,2020-02-27,2020-03-13,2020-02-27,NAA8,116037.15
29879,U001,0200704045,RA corp,,2020.0,1930747567.0,2020-04-04,2020-04-19,2020-04-04,NAA8,44492.26
29886,U001,0200707741,SMART &  ,,2020.0,1930831444.0,2020-04-27,2020-07-01,2020-04-27,NAGD,52781.03
29887,U001,0140142846,MONDE systems,,2020.0,1930606265.0,2020-03-10,2020-05-09,2020-03-10,NACB,1704.33
29891,U001,0100043949,HOME R foundation,,2020.0,1930730730.0,2020-04-10,2020-04-25,2020-04-10,NAA8,16992.76
29893,U001,0200353024,DECA us,,2020.0,1930875690.0,2020-05-08,2020-05-24,2020-05-01,NAM4,13699.41
29898,U001,0200744019,TARG foundation,,2020.0,1930793281.0,2020-04-16,2020-05-01,2020-04-16,NAA8,29299.88
29900,U001,0100030964,NATURA associates,,2020.0,1930747362.0,2020-04-04,2020-04-19,2020-04-04,NAA8,3699.75
29901,U001,0200744019,TARG corp,,2020.0,1930730636.0,2020-04-03,2020-04-18,2020-04-03,NAA8,364.61
29902,U001,0200762301,C&S WH corporation,,2020.0,1930610889.0,2020-03-07,2020-03-22,2020-03-07,NAC6,21577.53
29905,U001,0200726979,BJ'S  co,,2020.0,1930664699.0,2020-03-19,2020-04-03,2020-03-19,NAA8,33.18
29909,U001,0200762301,C&S WH systems,,2020.0,1930772786.0,2020-04-11,2020-04-26,2020-04-11,NAC6,59900.08
29910,U001,0200326954,NEWE foundation,,2020.0,1930624900.0,2020-03-09,2020-03-16,2020-03-09,NAD8,71635.49
29918,CA02,0140104440,SO foundation,,2020.0,2960616075.0,2020-03-01,2020-03-12,2020-03-02,CA10,93669.233
29919,U001,0200353024,DECA llc,,2020.0,1930605979.0,2020-03-05,2020-03-24,2020-03-01,NAM4,1540.78
29922,CA02,0140106372,G T  associates,,2020.0,2960624708.0,2020-03-26,2020-04-06,2020-03-27,CA10,4088.2029999999995
29926,U001,0200704045,RA systems,,2020.0,1930649373.0,2020-03-13,2020-03-28,2020-03-13,NAA8,102303.99
29929,U001,0200782001,GORDO corporation,,2020.0,1930631597.0,2020-03-10,2020-03-25,2020-03-10,NAA8,32888.11
29931,U001,0200799342,MITCH foundation,,2020.0,1930780791.0,2020-04-14,2020-04-29,2020-04-14,NAA8,15113.01
29932,U001,0200769623,WAL-MAR corporation,,2020.0,1930772897.0,2020-04-11,2020-04-26,2020-04-11,NAH4,10675.81
29933,U001,0200726979,BJ'S  foundation,,2020.0,1930586653.0,2020-03-02,2020-03-17,2020-03-02,NAA8,14423.21
29942,U001,0200721222,GO corp,,2020.0,1930594968.0,2020-03-04,2020-03-19,2020-03-04,NAA8,22656.86
29946,U001,0200742791,QUI co,,2020.0,1930721287.0,2020-03-31,2020-04-15,2020-03-31,NAA8,28641.07
29948,U001,0200439158,POST  co,,2020.0,1930797792.0,2020-04-22,2020-05-07,2020-04-22,NAA8,17916.0
29952,U001,0200769623,WAL-MAR corp,,2020.0,1930779127.0,2020-04-12,2020-04-27,2020-04-12,NAH4,12923.42
29981,U001,0200769623,WAL-MAR llc,,2020.0,1930660972.0,2020-03-18,2020-04-02,2020-03-18,NAH4,65219.82
29982,U001,0200772670,ASSOCIAT co,,2020.0,1930729705.0,2020-04-02,2020-04-17,2020-04-02,NAU5,23583.65
29983,U001,200706844,WINC corporation,,2020.0,1930829779.0,2020-04-29,2020-05-14,2020-04-29,NAA8,1891.01
29984,U001,0200769623,WAL-MAR trust,,2020.0,1930571180.0,2020-02-29,2020-03-15,2020-02-29,NAH4,9903.98
29990,U001,0200769623,WAL-MAR trust,,2020.0,1930830698.0,2020-04-28,2020-05-13,2020-04-28,NAH4,2169.37
29998,U001,0200769623,WAL-MAR trust,,2020.0,1930813166.0,2020-04-23,2020-05-08,2020-04-23,NAH4,38293.41
30005,U001,0200797452,US  ,,2020.0,1930809533.0,2020-04-23,2020-05-08,2020-04-23,NAA8,12028.52
30016,U001,0100030964,NATURA in,,2020.0,1930600863.0,2020-03-11,2020-03-26,2020-03-11,NAA8,11080.77
30028,U001,0200769623,WAL-MAR trust,,2020.0,1930808431.0,2020-04-22,2020-05-07,2020-04-22,NAH4,661.11
30030,U001,0200750051,ALBER ,,2020.0,1930630860.0,2020-03-11,2020-03-26,2020-03-11,NAA8,76833.36
30036,U001,0200759878,SA us,,2020.0,1930717321.0,2020-03-29,2020-04-13,2020-03-29,NAH4,26896.17
30038,U001,0200592182,DECA ,,2020.0,1930690336.0,2020-03-24,2020-04-08,2020-03-16,NAM4,13557.43
30039,U001,0200707005,KING S systems,,2020.0,1930763493.0,2020-04-15,2020-04-30,2020-04-15,NAA8,14941.21
30041,U001,0200726979,BJ'S  foundation,,2020.0,1930773897.0,2020-04-10,2020-04-25,2020-04-10,NAA8,371.83
30047,U001,0200762301,C&S WH ,,2020.0,1930686444.0,2020-03-23,2020-04-07,2020-03-23,NAC6,13133.03
30072,CA02,0140105686,SYSC in,,2020.0,2960629248.0,2020-04-17,2020-05-02,2020-04-22,CA10,2905.644
30074,U001,0200769623,WAL-MAR trust,,2020.0,1930698479.0,2020-03-25,2020-04-09,2020-03-25,NAH4,59.88
30075,U001,0200769623,WAL-MAR foundation,,2020.0,1930624401.0,2020-03-09,2020-03-24,2020-03-09,NAH4,5507.47
30077,U001,0200704858,WAKE ,,2020.0,1930719438.0,2020-03-31,2020-04-15,2020-03-31,NAA8,112311.07
30082,U001,0200769623,WAL-MAR associates,,2020.0,1930860630.0,2020-05-06,2020-05-21,2020-05-06,NAH4,18594.26
30087,U001,0200704045,RA co,,2020.0,1930759322.0,2020-04-07,2020-04-22,2020-04-07,NAA8,12294.32
30088,U001,0200729942,SA co,,2020.0,1930724985.0,2020-03-31,2020-04-15,2020-03-31,NAA8,35815.14
30091,U001,0200762301,C&S WH trust,,2020.0,1930677159.0,2020-03-22,2020-04-06,2020-03-22,NAC6,53689.58
30098,U001,200722444,PERFOR systems,,2020.0,1930661005.0,2020-03-17,2020-04-01,2020-03-17,NAA8,50486.62
30107,U001,0200769623,WAL-MAR llc,,2020.0,1930805239.0,2020-04-23,2020-05-08,2020-04-23,NAH4,183.85
30108,U001,0200726979,BJ'S  corporation,,2020.0,1930689833.0,2020-03-24,2020-04-08,2020-03-24,NAA8,1721.73
30120,CA02,0140104440,SO systems,,2020.0,2960619356.0,2020-03-11,2020-03-23,2020-03-13,CA10,10198.692
30122,U001,0200794332,COST in,,2020.0,1930801170.0,2020-04-20,2020-05-05,2020-04-20,NAAX,81876.77
30127,U001,100031704,DELHAIZE associates,,2020.0,1930655018.0,2020-03-17,2020-04-01,2020-03-17,NAA8,17608.04
30137,CA02,0140104409,LOB llc,,2020.0,2960625156.0,2020-03-31,2020-04-19,2020-04-09,CA10,81013.457
30140,U001,0200762301,C&S WH corp,,2020.0,1930717552.0,2020-03-30,2020-06-03,2020-03-30,NAGD,19046.8
30156,U001,0200769623,WAL-MAR corporation,,2020.0,1930650988.0,2020-03-14,2020-03-29,2020-03-14,NAH4,49368.47
30161,U001,200744019,TARG systems,,2020.0,1930859498.0,2020-05-06,2020-05-21,2020-05-06,NAA8,12228.67
30163,U001,0100049962,MARKPOL foundation,,2020.0,1930676643.0,2020-03-20,2020-04-04,2020-03-20,NAA8,21565.98
30167,U001,200739006,AL llc,,2020.0,1930827568.0,2020-04-27,2020-05-12,2020-04-27,NAA8,21300.0
30170,U001,0200769623,WAL-MAR trust,,2020.0,1930666936.0,2020-03-19,2020-04-03,2020-03-19,NAH4,25613.35
30179,U001,0200704858,WAKE corporation,,2020.0,1930752628.0,2020-04-06,2020-04-21,2020-04-06,NAA8,130321.11
30181,U001,0200152991,JET trust,,2020.0,1930732673.0,2020-04-01,2020-04-16,2020-04-01,NAA8,4626.68
30188,U001,0200769623,WAL-MAR co,,2020.0,1930796829.0,2020-04-18,2020-05-03,2020-04-18,NAH4,29087.75
30201,U001,0200820380,SMITH'S systems,,2020.0,1930801439.0,2020-04-21,2020-05-06,2020-04-21,NAA8,11563.76
30207,U001,0200726979,BJ'S  us,,2020.0,1930577347.0,2020-02-27,2020-03-13,2020-02-27,NAA8,413.83
30213,U001,0200418007,AM foundation,,2020.0,1930733718.0,2020-04-09,2020-06-13,2020-04-09,NAGD,1081.68
30214,U001,0200704045,RA in,,2020.0,1930857885.0,2020-05-04,2020-05-19,2020-05-04,NAA8,92896.61
30216,U001,0200148860,DOLLA trust,,2020.0,1930624246.0,2020-03-10,2020-03-25,2020-03-10,NAA8,47652.41
30221,CA02,0140104423,METRO  llc,,2020.0,2960620914.0,2020-03-14,2020-03-27,2020-03-17,CA10,38333.596
30226,U001,0200769623,WAL-MAR ,,2020.0,1930612202.0,2020-03-09,2020-03-24,2020-03-09,NAH4,14982.05
30234,U001,0200416837,DEC ,,2020.0,1930858905.0,2020-05-05,2020-05-24,2020-05-01,NAM4,1287.83
30250,U001,0200772670,ASSOCIAT trust,,2020.0,1930797219.0,2020-04-17,2020-05-02,2020-04-17,NAU5,3835.12
30266,U001,0200418007,AM trust,,2020.0,1930779935.0,2020-04-13,2020-04-28,2020-04-13,NAA8,5188.45
30284,U001,0200769623,WAL-MAR systems,,2020.0,1930775840.0,2020-04-12,2020-04-27,2020-04-12,NAH4,16546.11
30288,U001,0200230690,DECA ,,2020.0,1930806544.0,2020-04-21,2020-05-09,2020-04-16,NAM4,25.92
30293,U001,0100054867,CTI A corp,,2020.0,1930666455.0,2020-03-20,2020-04-04,2020-03-20,NAA8,88169.63
30306,U001,0200772670,ASSOCIAT ,,2020.0,1930693743.0,2020-03-24,2020-04-08,2020-03-24,NAU5,79008.61
30312,U001,0200290370,BARGAIN  in,,2020.0,1930709670.0,2020-03-30,2020-04-14,2020-03-30,NAA8,34795.2
30313,U001,0200762301,C&S WH foundation,,2020.0,1930665942.0,2020-03-17,2020-05-21,2020-03-17,NAGD,7543.41
30328,CA02,0140104423,METRO  ,,2020.0,2960617062.0,2020-02-27,2020-03-08,2020-02-27,CA10,38332.293999999994
30342,U001,200793568,SUPE foundation,,2020.0,1930856852.0,2020-05-04,2020-05-19,2020-05-04,NAA8,151820.55
30376,U001,0200418007,AM systems,,2020.0,1930671480.0,2020-03-24,2020-05-28,2020-03-24,NAGD,1824.48
30378,U001,0100030964,NATURA ,,2020.0,1930671650.0,2020-03-21,2020-04-05,2020-03-21,NAA8,5528.9
30381,CA02,0140104409,LOB associates,,2020.0,2960621743.0,2020-03-19,2020-04-06,2020-03-27,CA10,93346.87599999999
30386,U001,0200759878,SA corp,,2020.0,1930778071.0,2020-04-11,2020-04-26,2020-04-11,NAH4,43697.31
30388,U001,200762301,C&S WH systems,,2020.0,1930668561.0,2020-03-19,2020-04-03,2020-03-19,NAC6,84555.48
30389,U001,0200769623,WAL-MAR trust,,2020.0,1930624425.0,2020-03-09,2020-03-24,2020-03-09,NAH4,13098.88
30390,U001,0200769623,WAL-MAR corp,,2020.0,1930797976.0,2020-04-17,2020-05-02,2020-04-17,NAH4,38913.18
30401,U001,0200418007,AM systems,,2020.0,1930659952.0,2020-03-17,2020-04-01,2020-03-17,NAA8,26127.36
30403,U001,0200769623,WAL-MAR us,,2020.0,1930670742.0,2020-03-20,2020-04-04,2020-03-20,NAH4,8399.82
30409,CA02,0140106408,WAL-M corp,,2020.0,2960625523.0,2020-03-31,2020-04-10,2020-03-31,CA10,27152.740999999998
30410,U001,0200775660,EB corp,,2020.0,1930739255.0,2020-04-03,2020-06-07,2020-04-03,NAGD,10546.55
30411,U001,0200020431,DEC corporation,,2020.0,1930602984.0,2020-03-05,2020-03-11,2020-03-01,NAM2,4094.38
30412,CA02,0140104423,METRO  in,,2020.0,2960622328.0,2020-03-18,2020-03-31,2020-03-21,CA10,40350.625
30414,U001,200777735,NASH  co,,2020.0,1930758575.0,2020-04-06,2020-04-21,2020-04-06,NAA8,70291.21
30415,CA02,0140106379,QUAL us,,2020.0,2960629340.0,2020-04-17,2020-05-08,2020-04-28,CA10,983.2129999999999
30416,U001,0200704858,WAKE trust,,2020.0,1930727136.0,2020-04-01,2020-04-16,2020-04-01,NAA8,15076.87
30420,U001,0200729290,KROGER llc,,2020.0,1930679078.0,2020-03-21,2020-04-05,2020-03-21,NAA8,19275.26
30432,U001,0200772595,SAFEW trust,,2020.0,1930624982.0,2020-03-11,2020-05-15,2020-03-11,NAGD,37678.69
30436,U001,0200741174,M B  co,,2020.0,1930649199.0,2020-03-14,2020-03-29,2020-03-14,NAA8,4899.33
30445,CA02,0140104475,FOC ,,2020.0,2960618372.0,2020-03-05,2020-03-23,2020-03-13,CA10,1513.225
30447,U001,200668077,IN-N- associates,,2020.0,1930655663.0,2020-03-20,2020-03-30,2020-03-20,NA10,26582.4
30451,U001,0200759878,SA ,,2020.0,1930618766.0,2020-03-09,2020-03-24,2020-03-09,NAH4,30936.47
30459,U001,0200772670,ASSOCIAT corp,,2020.0,1930802920.0,2020-04-19,2020-05-04,2020-04-19,NAU5,39575.59
30468,U001,0200749225,SUPER  us,,2020.0,1930841949.0,2020-04-30,2020-05-15,2020-04-30,NAA8,99039.55
30471,U001,0200793513,KROGER co,,2020.0,1930751625.0,2020-04-06,2020-04-21,2020-04-06,NAA8,35484.08
30472,U001,0200610381,MERCHAN corp,,2020.0,1930670663.0,2020-03-19,2020-04-03,2020-03-19,NAA8,29272.32
30476,U001,0200777735,NASH  associates,,2020.0,1930789166.0,2020-04-15,2020-04-30,2020-04-15,NAA8,19606.46
30488,U001,0100031704,DELHAIZE corporation,,2020.0,1930774142.0,2020-04-12,2020-04-27,2020-04-12,NAA8,102434.57
30489,U001,0200418007,AM corp,,2020.0,1930817589.0,2020-04-26,2020-05-11,2020-04-26,NAA8,29854.25
30495,U001,0200773364,U R M  in,,2020.0,1930753661.0,2020-04-08,2020-04-23,2020-04-08,NAA8,49126.44
30502,U001,200726979,BJ'S  in,,2020.0,1930665008.0,2020-03-18,2020-04-02,2020-03-18,NAA8,33.18
30521,U001,0200418007,AM llc,,2020.0,1930741910.0,2020-04-08,2020-04-23,2020-04-08,NAA8,2467.22
30542,U001,0200762301,C&S WH associates,,2020.0,1930620718.0,2020-03-09,2020-03-24,2020-03-09,NAC6,99524.95
30543,U001,0200707822,PUBLI us,,2020.0,1930731285.0,2020-04-01,2020-04-16,2020-04-01,NAA8,19467.42
30545,U001,0200741174,M B  corporation,,2020.0,1930585145.0,2020-03-05,2020-04-06,2020-03-05,NA32,39401.42
30559,U001,100043936,PAPA JO in,,2020.0,1930772400.0,2020-04-10,2020-04-20,2020-04-10,NA10,18145.19
30562,U001,0200353024,DECA foundation,,2020.0,1930878453.0,2020-05-08,2020-05-11,2020-05-01,NAM2,15644.7
30565,U001,0200744019,TARG ,,2020.0,1930778489.0,2020-04-12,2020-04-27,2020-04-12,NAA8,2059.49
30570,U001,0200769623,WAL-MAR us,,2020.0,1930612016.0,2020-03-07,2020-03-22,2020-03-07,NAH4,11856.59
30574,U001,0200875006,KROGER systems,,2020.0,1930793278.0,2020-04-16,2020-05-01,2020-04-16,NAA8,47757.38
30584,U001,0200974851,RESTA co,,2020.0,1930719475.0,2020-03-30,2020-04-14,2020-03-30,NAA8,1639.53
30587,U001,0200769623,WAL-MAR corp,,2020.0,1930777445.0,2020-04-12,2020-04-27,2020-04-12,NAH4,8636.43
30589,U001,0200630112,DOUB llc,,2020.0,1930886199.0,2020-05-12,2020-05-22,2020-05-12,NA10,7384.8
30592,U001,0200230690,DECA systems,,2020.0,1930858598.0,2020-05-05,2020-05-11,2020-05-01,NAM2,6078.56
30594,U001,0200769623,WAL-MAR systems,,2020.0,1930584836.0,2020-03-02,2020-03-17,2020-03-02,NAH4,1898.9
30600,U001,0200769623,WAL-MAR associates,,2020.0,1930654879.0,2020-03-16,2020-03-31,2020-03-16,NAH4,6663.73
30601,U001,0200769623,WAL-MAR llc,,2020.0,1930592386.0,2020-03-03,2020-03-18,2020-03-03,NAH4,433.09
30602,U001,0200769623,WAL-MAR foundation,,2020.0,1930732258.0,2020-04-03,2020-04-18,2020-04-03,NAH4,59075.93
30605,U001,0200769623,WAL-MAR llc,,2020.0,1930729414.0,2020-04-03,2020-04-18,2020-04-03,NAH4,38774.34
30608,CA02,0140104240,FEDER co,,2020.0,2960619782.0,2020-03-13,2020-03-31,2020-03-21,CA10,43723.064
30610,U001,0200466603,SMITH'S us,,2020.0,1930725412.0,2020-04-01,2020-04-16,2020-04-01,NAA8,72083.39
30615,U001,0200769623,WAL-MAR ,,2020.0,1930653681.0,2020-03-15,2020-03-30,2020-03-15,NAH4,4272.16
30616,U001,200794332,COST co,,2020.0,1930856878.0,2020-05-07,2020-05-22,2020-05-07,NAAX,12929.27
30620,CA02,0140104229,A & W F corporation,,2020.0,2960632504.0,2020-04-30,2020-05-17,2020-05-07,CA10,3229.0649999999996
30623,U001,0200769623,WAL-MAR associates,,2020.0,1930806244.0,2020-04-22,2020-05-07,2020-04-22,NAH4,11136.28
30626,U001,0200712187,SPAR corp,,2020.0,1930857980.0,2020-05-04,2020-05-19,2020-05-04,NAA8,120987.86
30627,U001,0200769623,WAL-MAR trust,,2020.0,1930582546.0,2020-02-29,2020-03-15,2020-02-29,NAH4,1259.34
30629,U001,0200769623,WAL-MAR corp,,2020.0,1930776581.0,2020-04-11,2020-04-26,2020-04-11,NAH4,1995.84
30634,U001,0200936373,SUPE llc,,2020.0,1930587308.0,2020-03-02,2020-03-17,2020-03-02,NAA8,91710.66
30635,U001,200776463,KROGE ,,2020.0,1930688163.0,2020-03-23,2020-04-07,2020-03-23,NAA8,12491.62
30637,U001,0200748108,KROGER systems,,2020.0,1930583141.0,2020-02-29,2020-03-15,2020-02-29,NAA8,48037.61
30644,U001,0200726979,BJ'S  systems,,2020.0,1930711417.0,2020-03-28,2020-04-12,2020-03-28,NAA8,361.02
30646,U001,0200290370,BARGAIN  corporation,,2020.0,1930705003.0,2020-04-01,2020-04-16,2020-04-01,NAA8,11359.54
30660,U001,0200718130,SYSCO F trust,,2020.0,1930610859.0,2020-03-05,2020-03-20,2020-03-05,NAA8,729.52
30669,U001,0200739534,OK corp,,2020.0,1930793373.0,2020-04-16,2020-05-01,2020-04-16,NAA8,73328.86
30670,U001,0200769623,WAL-MAR co,,2020.0,1930778909.0,2020-04-12,2020-04-27,2020-04-12,NAH4,6189.6
30679,U013,CC6000,HEINZ corp,,2020.0,1991840748.0,2020-03-12,2020-04-26,2020-03-12,NAVF,7515.8
30686,CA02,0140106372,G T  associates,,2020.0,2960631261.0,2020-04-28,2020-05-10,2020-04-30,CA10,2044.0979999999997
30705,U001,0200803720,DEC associates,,2020.0,1930818962.0,2020-04-23,2020-04-26,2020-04-16,NAM2,6335.89
30711,U001,200418007,AM ,,2020.0,1930854006.0,2020-05-05,2020-05-20,2020-05-05,NAA8,4571.58
30713,U001,200769623,WAL-MAR trust,,2020.0,1930873678.0,2020-05-06,2020-05-21,2020-05-06,NAH4,2169.37
30731,U001,0200769623,WAL-MAR systems,,2020.0,1930620937.0,2020-03-08,2020-03-23,2020-03-08,NAH4,11615.01
30733,U001,0200936373,SUPE llc,,2020.0,1930570140.0,2020-02-27,2020-03-13,2020-02-27,NAA8,25376.88
30737,U001,0200777735,NASH  ,,2020.0,1930595864.0,2020-03-03,2020-03-18,2020-03-03,NAA8,10217.66
30738,U001,0200769623,WAL-MAR llc,,2020.0,1930586931.0,2020-03-02,2020-03-17,2020-03-02,NAH4,38283.12
30742,U001,0200820380,SMITH'S associates,,2020.0,1930683341.0,2020-03-22,2020-04-06,2020-03-22,NAA8,56659.55
30746,U001,0200761734,H E BUT corp,,2020.0,1930682787.0,2020-03-21,2020-04-05,2020-03-21,NAA8,107708.79
30761,U001,0200769623,WAL-MAR systems,,2020.0,1930577150.0,2020-02-28,2020-03-14,2020-02-28,NAH4,240.31
30764,U001,0200769623,WAL-MAR corporation,,2020.0,1930774958.0,2020-04-11,2020-04-26,2020-04-11,NAH4,17294.89
30769,U001,0200769623,WAL-MAR co,,2020.0,1930577506.0,2020-02-28,2020-03-14,2020-02-28,NAH4,14990.17
30773,U001,0200726979,BJ'S  in,,2020.0,1930801256.0,2020-04-19,2020-05-04,2020-04-19,NAA8,284.69
30780,U001,200778870,C foundation,,2020.0,1930666059.0,2020-03-17,2020-04-01,2020-03-17,NAA8,8424.09
30783,U001,0200729942,SA co,,2020.0,1930821429.0,2020-04-23,2020-05-08,2020-04-23,NAA8,5717.56
30786,U001,0200148860,DOLLA co,,2020.0,1930779469.0,2020-04-12,2020-04-27,2020-04-12,NAA8,7723.67
30793,U001,0200769623,WAL-MAR us,,2020.0,1930732261.0,2020-04-03,2020-04-18,2020-04-03,NAH4,23009.03
30796,U001,0200609718,FR corp,,2020.0,1930582014.0,2020-02-28,2020-03-09,2020-02-28,NA10,12312.0
30807,U001,0200739006,AL in,,2020.0,1930624133.0,2020-03-10,2020-03-25,2020-03-10,NAA8,33426.89
30811,U001,0200760666,KEHE  llc,,2020.0,1930703477.0,2020-04-01,2020-04-16,2020-04-01,NAA8,7768.22
30812,U001,0200759878,SA associates,,2020.0,1930725776.0,2020-04-01,2020-04-16,2020-04-01,NAH4,14537.86
30815,U001,0200230690,DECA llc,,2020.0,1930813128.0,2020-04-22,2020-05-09,2020-04-16,NAM4,2991.84
30817,U001,0200418007,AM associates,,2020.0,1930850524.0,2020-05-06,2020-07-10,2020-05-06,NAGD,3024.0
30821,U001,0200727272,BROOKS systems,,2020.0,1930764650.0,2020-04-08,2020-04-23,2020-04-08,NAA8,31542.39
30822,U001,0200793568,SUPE trust,,2020.0,1930814682.0,2020-04-23,2020-05-08,2020-04-23,NAA8,5194.04
30827,U001,0200762301,C&S WH co,,2020.0,1930837841.0,2020-04-29,2020-05-14,2020-04-29,NAC6,78227.06
30837,U001,0200066217,STEVE in,,2020.0,1930823150.0,2020-04-24,2020-05-09,2020-04-24,NAA8,11142.27
30839,U001,0200762301,C&S WH us,,2020.0,1930708302.0,2020-03-26,2020-04-10,2020-03-26,NAC6,122645.43
30841,U001,0200726979,BJ'S  co,,2020.0,1930584502.0,2020-02-29,2020-03-15,2020-02-29,NAA8,371.67
30845,U001,0200769623,WAL-MAR associates,,2020.0,1930808901.0,2020-04-22,2020-05-07,2020-04-22,NAH4,2290.51
30847,U001,0200353024,DECA corporation,,2020.0,1930758112.0,2020-04-07,2020-04-24,2020-04-01,NAM4,492.48
30848,U001,200275115,SHAWS  systems,,2020.0,1930692445.0,2020-03-25,2020-04-09,2020-03-25,NAA8,81126.61
30854,U001,0200792293,UNIFIE corporation,,2020.0,1930598639.0,2020-03-04,2020-03-19,2020-03-04,NAA8,38584.3
30860,U001,0200769623,WAL-MAR trust,,2020.0,1930855207.0,2020-05-04,2020-05-19,2020-05-04,NAH4,30146.29
30861,U001,0200769623,WAL-MAR llc,,2020.0,1930717371.0,2020-03-30,2020-04-14,2020-03-30,NAH4,6813.61
30864,U001,0200794332,COST trust,,2020.0,1930669776.0,2020-03-20,2020-04-04,2020-03-20,NAAX,47386.5
30868,U001,0200726979,BJ'S  co,,2020.0,1930630331.0,2020-03-07,2020-03-22,2020-03-07,NAA8,623.88
30875,U001,0200705742,DOT in,,2020.0,1930578686.0,2020-02-28,2020-03-31,2020-02-28,NA32,54274.55
30877,U001,0200762678,JOR co,,2020.0,1930690983.0,2020-03-25,2020-04-09,2020-03-25,NAA8,59100.39
30879,CA02,140104225,SAVE-ON- us,,2020.0,2960633440.0,2020-05-07,2020-05-18,2020-05-08,CA10,76960.541
30884,U001,0200706844,WINC in,,2020.0,1930719771.0,2020-04-01,2020-04-16,2020-04-01,NAA8,2714.67
30892,U001,0200707822,PUBLI llc,,2020.0,1930793380.0,2020-04-16,2020-05-01,2020-04-16,NAA8,93968.58
30897,U001,0200744019,TARG co,,2020.0,1930741119.0,2020-04-04,2020-04-19,2020-04-04,NAA8,11420.14
30900,U001,0200778870,C llc,,2020.0,1930832419.0,2020-04-28,2020-05-13,2020-04-28,NAA8,8905.19
30915,CA02,0140105357,CINNAR systems,,2020.0,2960630027.0,2020-04-21,2020-05-09,2020-04-29,CA10,9506.0
30919,U001,0200769623,WAL-MAR llc,,2020.0,1930618938.0,2020-03-08,2020-03-23,2020-03-08,NAH4,1590.5
30936,U001,0200756072,REINHA in,,2020.0,1930659162.0,2020-03-17,2020-04-01,2020-03-17,NAA8,31112.1
30939,U001,0200725421,BEN  ,,2020.0,1930638646.0,2020-03-14,2020-03-29,2020-03-14,NAA8,23976.22
30944,U001,0200769623,WAL-MAR trust,,2020.0,1930623104.0,2020-03-10,2020-03-25,2020-03-10,NAH4,13214.14
30951,U001,0200974851,RESTA co,,2020.0,1930625082.0,2020-03-09,2020-03-24,2020-03-09,NAA8,2175.99
30956,U001,0200769623,WAL-MAR in,,2020.0,1930826259.0,2020-04-25,2020-05-10,2020-04-25,NAH4,5030.15
